前项,后项,支持度,置信度,提升度
万宝龙传奇女士香水 30ml,Dior迪奥女士香水Q版5ml小样  香水身体乳  礼盒包装 送手提袋 四件装 白色礼盒,0.029559959690964057,0.19172113289760348,1.178026445069485
Dior迪奥女士香水Q版5ml小样  香水身体乳  礼盒包装 送手提袋 四件装 白色礼盒,万宝龙传奇女士香水 30ml,0.029559959690964057,0.18163054695562433,1.178026445069485
CK因为你香水IN2U喜欢你50ml/100ml/150ml等 -因为你女香100ml,Chanel/香奈儿香水小样 香奈儿邂逅绿粉黄色 coco小姐香水女士正品淡香 持久 邂逅白可可五号之水5件套,0.029392005374538125,0.19685039370078738,1.1779369287381791
Chanel/香奈儿香水小样 香奈儿邂逅绿粉黄色 coco小姐香水女士正品淡香 持久 邂逅白可可五号之水5件套,CK因为你香水IN2U喜欢你50ml/100ml/150ml等 -因为你女香100ml,0.029392005374538125,0.1758793969849246,1.1779369287381791
"卡文克莱香水, 博士淡香水",博柏利香水,0.028384279475982533,0.33665338645418325,1.1776934564913084
博柏利香水,"卡文克莱香水, 博士淡香水",0.028384279475982533,0.09929494712103407,1.1776934564913084
美奥迪菲MYOSOTIS 豪华装法国女士香水夜用30ml清新持久淡香买一送7 红唇豪华版30毫升,【跨新年抢先购】精美礼盒晨露女士香水50ml持久清新淡香海洋香调 绿色,0.028384279475982533,0.1797872340425532,1.1776162722655246
【跨新年抢先购】精美礼盒晨露女士香水50ml持久清新淡香海洋香调 绿色,美奥迪菲MYOSOTIS 豪华装法国女士香水夜用30ml清新持久淡香买一送7 红唇豪华版30毫升,0.028384279475982533,0.18591859185918594,1.1776162722655246
Chanel香奈儿香水女士淡香氛 粉色邂逅香水100ml,LANVIN浪凡我愿意女士香水/Marry me嫁给我 -30ml,0.028384279475982533,0.1813304721030043,1.1773627381693432
LANVIN浪凡我愿意女士香水/Marry me嫁给我 -30ml,Chanel香奈儿香水女士淡香氛 粉色邂逅香水100ml,0.028384279475982533,0.18429661941112324,1.177362738169343
安娜苏香水,Chanel/香奈儿香水小样 香奈儿邂逅绿粉黄色 coco小姐香水女士正品淡香 持久 邂逅白可可五号之水5件套,0.07490762512596574,0.1967357741508602,1.177251054567057
Chanel/香奈儿香水小样 香奈儿邂逅绿粉黄色 coco小姐香水女士正品淡香 持久 邂逅白可可五号之水5件套,安娜苏香水,0.07490762512596574,0.4482412060301508,1.1772510545670567
"卡文克莱香水, 菲拉格慕香水",Chanel香奈儿香水女士淡香氛 粉色邂逅香水100ml,0.026368827678871345,0.18427230046948356,1.1772073787503274
Chanel香奈儿香水女士淡香氛 粉色邂逅香水100ml,"卡文克莱香水, 菲拉格慕香水",0.026368827678871345,0.16845493562231756,1.1772073787503272
Dior迪奥女士香水女人生日礼物 迪奥小甜心小姐 真我女士香水发香雾迪奥真我发香喷雾 迪奥 迪奥真我发香雾30ml送礼盒无货预定中,Chanel香奈儿香水女士淡香氛 5号之水EDT淡香100ml(新版),0.03056768558951965,0.1874356333676622,1.1772064990201063
Chanel香奈儿香水女士淡香氛 5号之水EDT淡香100ml(新版),Dior迪奥女士香水女人生日礼物 迪奥小甜心小姐 真我女士香水发香雾迪奥真我发香喷雾 迪奥 迪奥真我发香雾30ml送礼盒无货预定中,0.03056768558951965,0.19198312236286916,1.177206499020106
VERSACE范思哲晶钻 黑钻 幻影金钻 香恋明亮水晶5/30/50/90ml等 -晶钻30ml正装,浪凡香水,0.028720188108834397,0.18308351177730192,1.1771913921404489
浪凡香水,VERSACE范思哲晶钻 黑钻 幻影金钻 香恋明亮水晶5/30/50/90ml等 -晶钻30ml正装,0.028720188108834397,0.18466522678185746,1.1771913921404489
意大利原装进口Bvlgari宝格丽女士香水持久淡香氛 紫金纯香65ml,"安娜苏香水, 迪奥香水",0.023009741350352705,0.14330543933054393,1.1768835665849084
"安娜苏香水, 迪奥香水",意大利原装进口Bvlgari宝格丽女士香水持久淡香氛 紫金纯香65ml,0.023009741350352705,0.1889655172413793,1.1768835665849082
范思哲香水,雅芳香氛喷雾香水50ml 送小黑裙身体乳香氛香水 小黑裙50ML送小黑裙身体乳,0.0282163251595566,0.18142548596112312,1.1766964525190926
雅芳香氛喷雾香水50ml 送小黑裙身体乳香氛香水 小黑裙50ML送小黑裙身体乳,范思哲香水,0.0282163251595566,0.1830065359477124,1.1766964525190926
菲拉格慕 甜心魔力/梦中情人女士淡香水 100ml,CK因为你香水IN2U喜欢你50ml/100ml/150ml等 -因为你女香100ml,0.028384279475982533,0.17567567567567569,1.176572523029216
CK因为你香水IN2U喜欢你50ml/100ml/150ml等 -因为你女香100ml,菲拉格慕 甜心魔力/梦中情人女士淡香水 100ml,0.028384279475982533,0.19010123734533182,1.1765725230292159
安娜苏香水, CHANEL香奈儿邂逅机会EDP女士香水100ml 黄色机遇持久浓香 ,0.06936513268390998,0.1821790913101015,1.1764580365079655
 CHANEL香奈儿邂逅机会EDP女士香水100ml 黄色机遇持久浓香 ,安娜苏香水,0.06936513268390998,0.44793926247288507,1.1764580365079655
迪奥（Dior/CD）香水女士 迪奥粉红魅惑香水女士100ml,Chanel/香奈儿香水小样 香奈儿邂逅绿粉黄色 coco小姐香水女士正品淡香 持久 邂逅白可可五号之水5件套,0.03073563990594558,0.19656283566058,1.1762162045458224
Chanel/香奈儿香水小样 香奈儿邂逅绿粉黄色 coco小姐香水女士正品淡香 持久 邂逅白可可五号之水5件套,迪奥（Dior/CD）香水女士 迪奥粉红魅惑香水女士100ml,0.03073563990594558,0.18391959798994972,1.1762162045458224
卡文克莱香水,"兰蔻香水, 香奈儿可可小姐淡香水（瓶装）",0.027880416526704737,0.05926454837558016,1.1762037367606808
"兰蔻香水, 香奈儿可可小姐淡香水（瓶装）",卡文克莱香水,0.027880416526704737,0.5533333333333335,1.1762037367606808
迪奥Dior香水 真我女士浓香100ML,万宝龙传奇女士香水 30ml,0.028720188108834397,0.18133616118769882,1.1761171064396065
万宝龙传奇女士香水 30ml,迪奥Dior香水 真我女士浓香100ML,0.028720188108834397,0.18627450980392155,1.1761171064396065
VERSACE范思哲晶钻 黑钻 幻影金钻 香恋明亮水晶5/30/50/90ml等 -晶钻30ml正装,迪奥香水,0.052233792408464895,0.3329764453961456,1.175884789969544
迪奥香水,VERSACE范思哲晶钻 黑钻 幻影金钻 香恋明亮水晶5/30/50/90ml等 -晶钻30ml正装,0.052233792408464895,0.18446026097271648,1.175884789969544
迪奥Dior香水 真我女士浓香100ML,意大利原装进口Bvlgari宝格丽女士香水持久淡香氛 紫金纯香65ml,0.02989586832381592,0.1887592788971368,1.1755991072735905
意大利原装进口Bvlgari宝格丽女士香水持久淡香氛 紫金纯香65ml,迪奥Dior香水 真我女士浓香100ML,0.02989586832381592,0.18619246861924685,1.1755991072735903
卡文克莱香水,"普拉达香水, 祖玛珑香水",0.02720859926100101,0.057836486968939664,1.1752847898056886
"普拉达香水, 祖玛珑香水",卡文克莱香水,0.02720859926100101,0.552901023890785,1.1752847898056886
浪凡香水,古驰香水,0.029224051058112193,0.1879049676025918,1.1751955641867977
古驰香水,浪凡香水,0.029224051058112193,0.18277310924369747,1.1751955641867977
Dior迪奥真我香水女士 -100ml淡香水EDT,Chanel/香奈儿香水小样 香奈儿邂逅绿粉黄色 coco小姐香水女士正品淡香 持久 邂逅白可可五号之水5件套,0.03224722875377897,0.19631901840490798,1.1747572216912785
Chanel/香奈儿香水小样 香奈儿邂逅绿粉黄色 coco小姐香水女士正品淡香 持久 邂逅白可可五号之水5件套,Dior迪奥真我香水女士 -100ml淡香水EDT,0.03224722875377897,0.19296482412060303,1.1747572216912785
 CHANEL香奈儿邂逅机会EDP女士香水100ml 黄色机遇持久浓香 ,美奥迪菲MYOSOTIS 豪华装法国女士香水夜用30ml清新持久淡香买一送7 红唇豪华版30毫升,0.028720188108834397,0.18546637744034705,1.1747519268934323
美奥迪菲MYOSOTIS 豪华装法国女士香水夜用30ml清新持久淡香买一送7 红唇豪华版30毫升, CHANEL香奈儿邂逅机会EDP女士香水100ml 黄色机遇持久浓香 ,0.028720188108834397,0.18191489361702126,1.1747519268934323
卡文克莱香水,"安娜苏香水, 阿玛尼ARMANI 挚爱女士香水EDP 1.5ml*3",0.03879744709439033,0.08247054623348805,1.174712038933464
"安娜苏香水, 阿玛尼ARMANI 挚爱女士香水EDP 1.5ml*3",卡文克莱香水,0.03879744709439033,0.5526315789473686,1.174712038933464
安娜苏香水,"博柏利香水, 菲拉格慕 甜心魔力/梦中情人女士淡香水 100ml",0.02418542156533423,0.06352007057785619,1.1745295037905459
"博柏利香水, 菲拉格慕 甜心魔力/梦中情人女士淡香水 100ml",安娜苏香水,0.02418542156533423,0.44720496894409933,1.1745295037905459
【跨新年抢先购】精美礼盒晨露女士香水50ml持久清新淡香海洋香调 绿色,祖玛珑香水,0.05072220356063151,0.33223322332233224,1.173956446089713
祖玛珑香水,【跨新年抢先购】精美礼盒晨露女士香水50ml持久清新淡香海洋香调 绿色,0.05072220356063151,0.17922848664688426,1.173956446089713
菲拉格慕香水,博柏利香水,0.09304669129996641,0.33555420956995763,1.1738482748410854
博柏利香水,菲拉格慕香水,0.09304669129996641,0.32549941245593417,1.1738482748410854
菲拉格慕 甜心魔力/梦中情人女士淡香水 100ml,"卡文克莱香水, 兰蔻香水",0.027040644944575077,0.1673596673596674,1.1736860535447111
"卡文克莱香水, 兰蔻香水",菲拉格慕 甜心魔力/梦中情人女士淡香水 100ml,0.027040644944575077,0.18963486454652534,1.173686053544711
"安娜苏香水, 祖玛珑香水",古驰GUCCI女士香水 罪爱淡香氛 古驰罪爱75ml,0.020490426603963722,0.17207334273624825,1.1735677922698993
古驰GUCCI女士香水 罪爱淡香氛 古驰罪爱75ml,"安娜苏香水, 祖玛珑香水",0.020490426603963722,0.13974799541809851,1.1735677922698993
安娜苏香水,"卡文克莱香水, Chanel香奈儿COCO可可小姐女士淡香水100ml",0.03879744709439033,0.101896779885311,1.1734882542304481
"卡文克莱香水, Chanel香奈儿COCO可可小姐女士淡香水100ml",安娜苏香水,0.03879744709439033,0.4468085106382979,1.1734882542304481
菲拉格慕 甜心魔力/梦中情人女士淡香水 100ml,万宝龙传奇女士香水 30ml,0.029224051058112193,0.18087318087318088,1.1731142907613497
万宝龙传奇女士香水 30ml,菲拉格慕 甜心魔力/梦中情人女士淡香水 100ml,0.029224051058112193,0.1895424836601307,1.1731142907613497
香奈儿可可小姐淡香水（瓶装）,宝格丽女士香水,0.02972791400738999,0.19032258064516128,1.1730648500634475
宝格丽女士香水,香奈儿可可小姐淡香水（瓶装）,0.02972791400738999,0.18322981366459626,1.1730648500634475
Chanel香奈儿COCO可可小姐女士淡香水100ml,菲拉格慕 甜心魔力/梦中情人女士淡香水 100ml,0.030399731273093717,0.18952879581151832,1.1730295740766945
菲拉格慕 甜心魔力/梦中情人女士淡香水 100ml,Chanel香奈儿COCO可可小姐女士淡香水100ml,0.030399731273093717,0.18814968814968816,1.1730295740766945
雅芳香氛喷雾香水50ml 送小黑裙身体乳香氛香水 小黑裙50ML送小黑裙身体乳,万宝龙传奇女士香水 30ml,0.027880416526704737,0.18082788671023967,1.1728205201228399
万宝龙传奇女士香水 30ml,雅芳香氛喷雾香水50ml 送小黑裙身体乳香氛香水 小黑裙50ML送小黑裙身体乳,0.027880416526704737,0.18082788671023967,1.1728205201228399
美奥迪菲MYOSOTIS 豪华装法国女士香水夜用30ml清新持久淡香买一送7 红唇豪华版30毫升,意大利原装进口Bvlgari宝格丽女士香水持久淡香氛 紫金纯香65ml,0.02972791400738999,0.1882978723404255,1.1727254517938215
意大利原装进口Bvlgari宝格丽女士香水持久淡香氛 紫金纯香65ml,美奥迪菲MYOSOTIS 豪华装法国女士香水夜用30ml清新持久淡香买一送7 红唇豪华版30毫升,0.02972791400738999,0.18514644351464432,1.1727254517938215
Dior迪奥真我香水女士 -100ml淡香水EDT,菲拉格慕香水,0.053409472623446426,0.32515337423312884,1.1726003574706536
菲拉格慕香水,Dior迪奥真我香水女士 -100ml淡香水EDT,0.053409472623446426,0.19261053906723197,1.1726003574706534
迪奥（Dior/CD）香水女士 迪奥粉红魅惑香水女士100ml,CK因为你香水IN2U喜欢你50ml/100ml/150ml等 -因为你女香100ml,0.02737655357742694,0.17508055853920515,1.172586777887995
CK因为你香水IN2U喜欢你50ml/100ml/150ml等 -因为你女香100ml,迪奥（Dior/CD）香水女士 迪奥粉红魅惑香水女士100ml,0.02737655357742694,0.18335208098987626,1.172586777887995
菲拉格慕香水,"安娜苏香水, 浪凡香水",0.022169969768223042,0.07995154451847365,1.172491369613281
"安娜苏香水, 浪凡香水",菲拉格慕香水,0.022169969768223042,0.3251231527093596,1.172491369613281
卡文克莱香水,"安娜苏香水, Chanel/香奈儿香水小样 香奈儿邂逅绿粉黄色 coco小姐香水女士正品淡香 持久 邂逅白可可五号之水5件套",0.04131676184077931,0.08782577650838985,1.1724544245088635
"安娜苏香水, Chanel/香奈儿香水小样 香奈儿邂逅绿粉黄色 coco小姐香水女士正品淡香 持久 邂逅白可可五号之水5件套",卡文克莱香水,0.04131676184077931,0.5515695067264573,1.1724544245088635
兰蔻香水,古驰香水,0.053073563990594555,0.1874258600237248,1.172199128761825
古驰香水,兰蔻香水,0.053073563990594555,0.3319327731092437,1.172199128761825
祖玛珑香水,"安娜苏香水,  CHANEL香奈儿邂逅机会EDP女士香水100ml 黄色机遇持久浓香 ",0.023009741350352705,0.08130563798219585,1.1721398754140293
"安娜苏香水,  CHANEL香奈儿邂逅机会EDP女士香水100ml 黄色机遇持久浓香 ",祖玛珑香水,0.023009741350352705,0.3317191283292978,1.172139875414029
VERSACE范思哲晶钻 黑钻 幻影金钻 香恋明亮水晶5/30/50/90ml等 -晶钻30ml正装,兰蔻香水,0.05206583809203896,0.33190578158458245,1.1721038099374874
兰蔻香水,VERSACE范思哲晶钻 黑钻 幻影金钻 香恋明亮水晶5/30/50/90ml等 -晶钻30ml正装,0.05206583809203896,0.18386714116251482,1.1721038099374874
"安娜苏香水, LANVIN浪凡我愿意女士香水/Marry me嫁给我 -30ml",卡文克莱香水,0.036949949613705076,0.5513784461152882,1.172048292813433
卡文克莱香水,"安娜苏香水, LANVIN浪凡我愿意女士香水/Marry me嫁给我 -30ml",0.036949949613705076,0.07854337736522671,1.172048292813433
CK因为你香水IN2U喜欢你50ml/100ml/150ml等 -因为你女香100ml,迪奥Dior香水 真我女士浓香100ML,0.027712462210278805,0.1856017997750281,1.1718696880811426
迪奥Dior香水 真我女士浓香100ML,CK因为你香水IN2U喜欢你50ml/100ml/150ml等 -因为你女香100ml,0.027712462210278805,0.17497348886532343,1.1718696880811426
Dior迪奥真我香水女士 -100ml淡香水EDT,香奈儿可可小姐淡香水（瓶装）,0.030063822640241853,0.18302658486707565,1.1717637487081383
香奈儿可可小姐淡香水（瓶装）,Dior迪奥真我香水女士 -100ml淡香水EDT,0.030063822640241853,0.1924731182795699,1.171763748708138
迪奥Dior香水 真我女士浓香100ML,古驰GUCCI女士香水 罪爱淡香氛 古驰罪爱75ml,0.02720859926100101,0.17179215270413575,1.171650031157416
古驰GUCCI女士香水 罪爱淡香氛 古驰罪爱75ml,迪奥Dior香水 真我女士浓香100ML,0.02720859926100101,0.18556701030927836,1.171650031157416
香奈儿可可小姐淡香水（瓶装）,万宝龙传奇女士香水 30ml,0.0282163251595566,0.1806451612903226,1.1716353925082579
万宝龙传奇女士香水 30ml,香奈儿可可小姐淡香水（瓶装）,0.0282163251595566,0.1830065359477124,1.1716353925082577
"万宝龙传奇女士香水 30ml, 祖玛珑香水",卡文克莱香水,0.02804837084313067,0.5511551155115513,1.1715735657821407
卡文克莱香水,"万宝龙传奇女士香水 30ml, 祖玛珑香水",0.02804837084313067,0.05962156372724027,1.1715735657821404
祖玛珑香水,Dior克丽丝汀迪奥女士香水 持久淡香氛 真我EDP浓香50ml(京东发货),0.05206583809203896,0.18397626112759644,1.1715450895761597
祖玛珑香水,Gucci古驰花之舞花园系列女香之 栀子花/柑橘/紫罗兰等 -30ml栀子花正装,0.05206583809203896,0.18397626112759644,1.1715450895761597
Dior克丽丝汀迪奥女士香水 持久淡香氛 真我EDP浓香50ml(京东发货),祖玛珑香水,0.05206583809203896,0.3315508021390374,1.1715450895761597
Gucci古驰花之舞花园系列女香之 栀子花/柑橘/紫罗兰等 -30ml栀子花正装,祖玛珑香水,0.05206583809203896,0.3315508021390374,1.1715450895761597
【跨新年抢先购】精美礼盒晨露女士香水50ml持久清新淡香海洋香调 绿色,阿玛尼Gio寄情水男士淡香水 50ML,0.028384279475982533,0.18591859185918594,1.1713854983381937
阿玛尼Gio寄情水男士淡香水 50ML,【跨新年抢先购】精美礼盒晨露女士香水50ml持久清新淡香海洋香调 绿色,0.028384279475982533,0.17883597883597882,1.1713854983381935
Gucci古驰花之舞花园系列女香之 栀子花/柑橘/紫罗兰等 -30ml栀子花正装,安娜苏香水,0.07003694994961371,0.4459893048128343,1.1713367096848766
安娜苏香水,Gucci古驰花之舞花园系列女香之 栀子花/柑橘/紫罗兰等 -30ml栀子花正装,0.07003694994961371,0.1839435377150419,1.1713367096848766
菲拉格慕 甜心魔力/梦中情人女士淡香水 100ml,博柏利香水,0.054081289889150154,0.3347193347193348,1.1709276844411982
博柏利香水,菲拉格慕 甜心魔力/梦中情人女士淡香水 100ml,0.054081289889150154,0.18918918918918917,1.170927684441198
香奈儿可可小姐淡香水（瓶装）,Dior克丽丝汀迪奥女士香水 持久淡香氛 真我EDP浓香50ml(京东发货),0.028720188108834397,0.18387096774193548,1.1708745903053304
Dior克丽丝汀迪奥女士香水 持久淡香氛 真我EDP浓香50ml(京东发货),香奈儿可可小姐淡香水（瓶装）,0.028720188108834397,0.18288770053475936,1.1708745903053304
安娜苏香水,"卡文克莱香水, 祖玛珑香水",0.06483036614040981,0.17026907807675343,1.1706490656685795
"卡文克莱香水, 祖玛珑香水",安娜苏香水,0.06483036614040981,0.4457274826789839,1.1706490656685795
安娜苏香水,"万宝龙传奇女士香水 30ml, 祖玛珑香水",0.02267383271750084,0.05955006616674019,1.1701686269200366
"万宝龙传奇女士香水 30ml, 祖玛珑香水",安娜苏香水,0.02267383271750084,0.4455445544554456,1.1701686269200366
普拉达香水,菲拉格慕香水,0.04904266039637219,0.3244444444444445,1.1700437445319338
菲拉格慕香水,普拉达香水,0.04904266039637219,0.176862507571169,1.1700437445319336
古驰GUCCI女士香水 罪爱淡香氛 古驰罪爱75ml,意大利原装进口Bvlgari宝格丽女士香水持久淡香氛 紫金纯香65ml,0.027544507893852873,0.18785796105383734,1.1699856695758866
意大利原装进口Bvlgari宝格丽女士香水持久淡香氛 紫金纯香65ml,古驰GUCCI女士香水 罪爱淡香氛 古驰罪爱75ml,0.027544507893852873,0.17154811715481172,1.1699856695758866
祖玛珑香水,古驰GUCCI女士香水 罪爱淡香氛 古驰罪爱75ml,0.04853879744709439,0.171513353115727,1.1697485732543398
古驰GUCCI女士香水 罪爱淡香氛 古驰罪爱75ml,祖玛珑香水,0.04853879744709439,0.33104238258877433,1.1697485732543398
"安娜苏香水, 祖玛珑香水",Chanel香奈儿COCO可可小姐女士淡香水100ml,0.022337924084648974,0.18758815232722142,1.1695286481217553
Chanel香奈儿COCO可可小姐女士淡香水100ml,"安娜苏香水, 祖玛珑香水",0.022337924084648974,0.13926701570680627,1.1695286481217553
【跨新年抢先购】精美礼盒晨露女士香水50ml持久清新淡香海洋香调 绿色,迪奥香水,0.050554249244205575,0.33113311331133116,1.16937518188355
迪奥香水,【跨新年抢先购】精美礼盒晨露女士香水50ml持久清新淡香海洋香调 绿色,0.050554249244205575,0.17852906287069986,1.16937518188355
阿玛尼ARMANI 挚爱女士香水EDP 1.5ml*3,雅芳香氛喷雾香水50ml 送小黑裙身体乳香氛香水 小黑裙50ML送小黑裙身体乳,0.028552233792408465,0.18027571580063628,1.1692392286241704
雅芳香氛喷雾香水50ml 送小黑裙身体乳香氛香水 小黑裙50ML送小黑裙身体乳,阿玛尼ARMANI 挚爱女士香水EDP 1.5ml*3,0.028552233792408465,0.18518518518518517,1.1692392286241702
迪奥Dior香水 真我女士浓香100ML,阿玛尼Gio寄情水男士淡香水 50ML,0.029392005374538125,0.1855779427359491,1.1692392286241702
阿玛尼Gio寄情水男士淡香水 50ML,迪奥Dior香水 真我女士浓香100ML,0.029392005374538125,0.18518518518518517,1.1692392286241702
CK因为你香水IN2U喜欢你50ml/100ml/150ml等 -因为你女香100ml,卡文克莱香水,0.08212966073228083,0.5500562429696289,1.1692377260411175
卡文克莱香水,CK因为你香水IN2U喜欢你50ml/100ml/150ml等 -因为你女香100ml,0.08212966073228083,0.17458050696179936,1.1692377260411175
"阿玛尼Gio寄情水男士淡香水 50ML, 菲拉格慕香水",安娜苏香水,0.022505878401074906,0.4451827242524917,1.1692183238638445
安娜苏香水,"阿玛尼Gio寄情水男士淡香水 50ML, 菲拉格慕香水",0.022505878401074906,0.05910895456550507,1.1692183238638445
"卡文克莱香水, 兰蔻香水",万宝龙传奇女士香水 30ml,0.025697010413167617,0.18021201413427562,1.1688260698861406
万宝龙传奇女士香水 30ml,"卡文克莱香水, 兰蔻香水",0.025697010413167617,0.16666666666666666,1.1688260698861406
普拉达香水,VERSACE范思哲晶钻 黑钻 幻影金钻 香恋明亮水晶5/30/50/90ml等 -晶钻30ml正装,0.027712462210278805,0.18333333333333332,1.1687009279086367
VERSACE范思哲晶钻 黑钻 幻影金钻 香恋明亮水晶5/30/50/90ml等 -晶钻30ml正装,普拉达香水,0.027712462210278805,0.1766595289079229,1.1687009279086367
Dior克丽丝汀迪奥女士香水 持久淡香氛 真我EDP浓香50ml(京东发货),"安娜苏香水, 菲拉格慕香水",0.021330198186093382,0.1358288770053476,1.1686779388581496
"安娜苏香水, 菲拉格慕香水",Dior克丽丝汀迪奥女士香水 持久淡香氛 真我EDP浓香50ml(京东发货),0.021330198186093382,0.18352601156069362,1.1686779388581496
阿玛尼ARMANI 挚爱女士香水EDP 1.5ml*3,Gucci古驰花之舞花园系列女香之 栀子花/柑橘/紫罗兰等 -30ml栀子花正装,0.02905609674168626,0.183457051961824,1.1682388100328343
Gucci古驰花之舞花园系列女香之 栀子花/柑橘/紫罗兰等 -30ml栀子花正装,阿玛尼ARMANI 挚爱女士香水EDP 1.5ml*3,0.02905609674168626,0.18502673796791444,1.168238810032834
安娜苏香水,"古驰香水, 迪奥香水",0.023009741350352705,0.06043228936921041,1.168226788650256
"古驰香水, 迪奥香水",安娜苏香水,0.023009741350352705,0.4448051948051948,1.1682267886502558
万宝龙传奇女士香水 30ml,Chanel香奈儿COCO可可小姐女士淡香水100ml,0.02888814242526033,0.18736383442265797,1.1681301258141419
Chanel香奈儿COCO可可小姐女士淡香水100ml,万宝龙传奇女士香水 30ml,0.02888814242526033,0.18010471204188483,1.1681301258141419
菲拉格慕香水,"卡文克莱香水, 古驰GUCCI女士香水 罪爱淡香氛 古驰罪爱75ml",0.02502519314746389,0.09024833434282253,1.1681273536460115
"卡文克莱香水, 古驰GUCCI女士香水 罪爱淡香氛 古驰罪爱75ml",菲拉格慕香水,0.02502519314746389,0.32391304347826083,1.1681273536460115
Gucci古驰花之舞花园系列女香之 栀子花/柑橘/紫罗兰等 -30ml栀子花正装,博士淡香水,0.029559959690964057,0.18823529411764706,1.167450980392157
博士淡香水,Gucci古驰花之舞花园系列女香之 栀子花/柑橘/紫罗兰等 -30ml栀子花正装,0.029559959690964057,0.18333333333333332,1.167450980392157
Chanel香奈儿COCO可可小姐女士淡香水100ml,意大利原装进口Bvlgari宝格丽女士香水持久淡香氛 紫金纯香65ml,0.030063822640241853,0.187434554973822,1.1673486823369625
意大利原装进口Bvlgari宝格丽女士香水持久淡香氛 紫金纯香65ml,Chanel香奈儿COCO可可小姐女士淡香水100ml,0.030063822640241853,0.18723849372384938,1.1673486823369625
"范思哲香水, 菲拉格慕香水",卡文克莱香水,0.02720859926100101,0.5491525423728814,1.1673167573324297
卡文克莱香水,"范思哲香水, 菲拉格慕香水",0.02720859926100101,0.057836486968939664,1.1673167573324297
"万宝龙传奇女士香水 30ml, 博柏利香水",安娜苏香水,0.0235136042996305,0.44444444444444453,1.1672793216683823
安娜苏香水,"万宝龙传奇女士香水 30ml, 博柏利香水",0.0235136042996305,0.06175562417291575,1.1672793216683823
Gucci古驰花之舞花园系列女香之 栀子花/柑橘/紫罗兰等 -30ml栀子花正装,宝格丽女士香水,0.02972791400738999,0.1893048128342246,1.1667917759989372
宝格丽女士香水,Gucci古驰花之舞花园系列女香之 栀子花/柑橘/紫罗兰等 -30ml栀子花正装,0.02972791400738999,0.18322981366459626,1.166791775998937
Gucci古驰花之舞花园系列女香之 栀子花/柑橘/紫罗兰等 -30ml栀子花正装,专柜正品chanel香奈儿coco可可小姐香水女士香氛 摩登coco浓香EDP100ml,0.029224051058112193,0.18609625668449198,1.16633380242049
专柜正品chanel香奈儿coco可可小姐香水女士香氛 摩登coco浓香EDP100ml,Gucci古驰花之舞花园系列女香之 栀子花/柑橘/紫罗兰等 -30ml栀子花正装,0.029224051058112193,0.1831578947368421,1.1663338024204897
万宝龙传奇女士香水 30ml,祖玛珑香水,0.05089015787705744,0.3300653594771241,1.1662962316479508
祖玛珑香水,万宝龙传奇女士香水 30ml,0.05089015787705744,0.17982195845697327,1.1662962316479508
博柏利香水,阿玛尼Gio寄情水男士淡香水 50ML,0.05290560967416862,0.1850763807285546,1.1660791226008613
阿玛尼Gio寄情水男士淡香水 50ML,博柏利香水,0.05290560967416862,0.33333333333333326,1.1660791226008613
浪凡香水,迪奥Dior香水 真我女士浓香100ML,0.028720188108834397,0.18466522678185746,1.1659562675070831
迪奥Dior香水 真我女士浓香100ML,浪凡香水,0.028720188108834397,0.18133616118769882,1.165956267507083
阿玛尼Gio寄情水男士淡香水 50ML,迪奥香水,0.05240174672489083,0.3301587301587301,1.165934210774068
迪奥香水,阿玛尼Gio寄情水男士淡香水 50ML,0.05240174672489083,0.1850533807829181,1.165934210774068
Dior迪奥女士香水女人生日礼物 迪奥小甜心小姐 真我女士香水发香雾迪奥真我发香喷雾 迪奥 迪奥真我发香雾30ml送礼盒无货预定中,古驰香水,0.030399731273093717,0.18640576725025745,1.165819262823564
古驰香水,Dior迪奥女士香水女人生日礼物 迪奥小甜心小姐 真我女士香水发香雾迪奥真我发香喷雾 迪奥 迪奥真我发香雾30ml送礼盒无货预定中,0.030399731273093717,0.19012605042016803,1.1658192628235637
Chanel香奈儿COCO可可小姐女士淡香水100ml,古驰香水,0.02989586832381592,0.18638743455497384,1.16570460644991
古驰香水,Chanel香奈儿COCO可可小姐女士淡香水100ml,0.02989586832381592,0.1869747899159664,1.16570460644991
Chanel/香奈儿香水小样 香奈儿邂逅绿粉黄色 coco小姐香水女士正品淡香 持久 邂逅白可可五号之水5件套,博士淡香水,0.03140745717164931,0.18793969849246234,1.1656176716917925
博士淡香水,Chanel/香奈儿香水小样 香奈儿邂逅绿粉黄色 coco小姐香水女士正品淡香 持久 邂逅白可可五号之水5件套,0.03140745717164931,0.19479166666666667,1.1656176716917923
祖玛珑香水,古驰香水,0.05273765535774269,0.1863501483679525,1.165471411116375
古驰香水,祖玛珑香水,0.05273765535774269,0.3298319327731092,1.165471411116375
"马克.雅可布香水, 祖玛珑香水",安娜苏香水,0.023177695666778637,0.44372990353697755,1.1654026668103945
安娜苏香水,"马克.雅可布香水, 祖玛珑香水",0.023177695666778637,0.060873400970445524,1.1654026668103945
阿玛尼ARMANI 挚爱女士香水EDP 1.5ml*3,Chanel香奈儿香水女士淡香氛 粉色邂逅香水100ml,0.02888814242526033,0.18239660657476142,1.165224673332757
